id,created_at,gender,age,travel_frequency,weight_monuments,weight_beaches,weight_mountains,weight_infrastructure,weight_costs,weight_safety,wsm_ranking_text,wsm_ranking,list_a_type,list_b_type,list_c_type,wsm_relevance,wsm_achievable,wsm_inspiring,asp_relevance,asp_achievable,asp_inspiring,real_relevance,real_achievable,real_inspiring,final_choice_letter,final_choice_type,is_synthetic,justification_text,personalization_useful
7aa6a5bb-9fe3-4f1e-8a9b-597573bc9bef,2026-05-04 18:41:06.337515+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.3,0.05,0.15,0.3,0.15,0.05,"Włochy (85.8%), Francja (76.9%), Chiny (74.5%), Hiszpania (72.8%), USA (68.5%), Wielka Brytania (63.9%), Indie (62.6%), Japonia (62.1%), Grecja (61%), Turcja (57.5%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8579999999999999,""matchPct"":85.8},{""code"":""FR"",""name"":""Francja"",""score"":0.7685,""matchPct"":76.9},{""code"":""CN"",""name"":""Chiny"",""score"":0.7445,""matchPct"":74.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.728,""matchPct"":72.8},{""code"":""US"",""name"":""USA"",""score"":0.6849999999999998,""matchPct"":68.5},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.6385,""matchPct"":63.9},{""code"":""IN"",""name"":""Indie"",""score"":0.626,""matchPct"":62.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.6210000000000001,""matchPct"":62.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.6095,""matchPct"":61},{""code"":""TR"",""name"":""Turcja"",""score"":0.5745,""matchPct"":57.5}]",reality,wsm,aspirations,4,3,2,3,1,2,3,4,2,B,wsm,false,,trudno_powiedziec
7ab609ca-e58c-447d-9315-bc0bec061543,2026-05-04 07:01:14.898335+00,Kobieta,26-35 lat,Raz na kilka lat,0.1,0.55,0.1,0.05,0.07,0.13,"Grecja (68.9%), Tajlandia (68.4%), Włochy (67.9%), USA (67%), Australia (65.7%), Indonezja (65.1%), Filipiny (62.6%), Meksyk (61.1%), Chiny (60%), Indie (59.9%)","[{""code"":""GR"",""name"":""Grecja"",""score"":0.6886000000000001,""matchPct"":68.9},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6843,""matchPct"":68.4},{""code"":""IT"",""name"":""Włochy"",""score"":0.679,""matchPct"":67.9},{""code"":""US"",""name"":""USA"",""score"":0.6695000000000001,""matchPct"":67},{""code"":""AU"",""name"":""Australia"",""score"":0.657,""matchPct"":65.7},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6514000000000001,""matchPct"":65.1},{""code"":""PH"",""name"":""Filipiny"",""score"":0.6260000000000001,""matchPct"":62.6},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6113,""matchPct"":61.1},{""code"":""CN"",""name"":""Chiny"",""score"":0.6002,""matchPct"":60},{""code"":""IN"",""name"":""Indie"",""score"":0.599,""matchPct"":59.9}]",reality,aspirations,wsm,3,2,2,2,3,2,4,4,3,A,reality,false,,tak
7c12e258-17e7-43df-855b-40a130f04a8e,2026-05-02 05:00:24.58263+00,Kobieta,46-60 lat,2-3 razy w roku,0.25,0.25,0.25,0,0,0.25,"Chiny (74.8%), Włochy (71.7%), USA (63.5%), Japonia (59.8%), Indie (57%), Hiszpania (56.3%), Francja (56%), Australia (51.3%), Indonezja (49.3%), Grecja (49.3%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7475,""matchPct"":74.8},{""code"":""IT"",""name"":""Włochy"",""score"":0.7174999999999999,""matchPct"":71.7},{""code"":""US"",""name"":""USA"",""score"":0.635,""matchPct"":63.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.5975,""matchPct"":59.8},{""code"":""IN"",""name"":""Indie"",""score"":0.5700000000000001,""matchPct"":57},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.5625,""matchPct"":56.3},{""code"":""FR"",""name"":""Francja"",""score"":0.56,""matchPct"":56},{""code"":""AU"",""name"":""Australia"",""score"":0.5125,""matchPct"":51.3},{""code"":""ID"",""name"":""Indonezja"",""score"":0.49250000000000005,""matchPct"":49.3},{""code"":""GR"",""name"":""Grecja"",""score"":0.4925,""matchPct"":49.3}]",reality,aspirations,wsm,1,2,2,2,2,3,3,4,3,A,reality,false,"Lista A jest najbliżej moich preferencji , możliwości finansowych i zorganizowania logistyki",tak
7c1dc92c-4eda-4484-b7f1-4894c3128080,2026-05-04 18:12:46.122612+00,Kobieta,18-25 lat,Raz w roku,0.5,0.25,0,0,0,0.25,"Włochy (79.3%), Chiny (65.5%), Francja (62.5%), Hiszpania (60.5%), Indie (53.8%), Japonia (53.3%), USA (47.8%), Grecja (47.8%), Australia (43.5%), Wielka Brytania (42.8%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7925,""matchPct"":79.3},{""code"":""CN"",""name"":""Chiny"",""score"":0.655,""matchPct"":65.5},{""code"":""FR"",""name"":""Francja"",""score"":0.625,""matchPct"":62.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.605,""matchPct"":60.5},{""code"":""IN"",""name"":""Indie"",""score"":0.5375,""matchPct"":53.8},{""code"":""JP"",""name"":""Japonia"",""score"":0.5325,""matchPct"":53.3},{""code"":""US"",""name"":""USA"",""score"":0.4775,""matchPct"":47.8},{""code"":""GR"",""name"":""Grecja"",""score"":0.4775,""matchPct"":47.8},{""code"":""AU"",""name"":""Australia"",""score"":0.43500000000000005,""matchPct"":43.5},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.4275,""matchPct"":42.8}]",wsm,reality,aspirations,3,3,3,2,3,2,2,3,3,A,wsm,false,,tak
7c5b1a1d-24eb-483f-a257-1d5ad5eb1cc5,2026-05-04 17:40:59.924191+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.1,0.05,0.2,0.15,0.3,0.2,"Chiny (80.2%), Włochy (77.7%), Hiszpania (73%), Francja (69.1%), Gruzja (68.9%), USA (67.3%), Słowenia (66.7%), Japonia (66.6%), Indie (66.3%), Andora (65.9%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.802,""matchPct"":80.2},{""code"":""IT"",""name"":""Włochy"",""score"":0.777,""matchPct"":77.7},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.73,""matchPct"":73},{""code"":""FR"",""name"":""Francja"",""score"":0.691,""matchPct"":69.1},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6890000000000001,""matchPct"":68.9},{""code"":""US"",""name"":""USA"",""score"":0.673,""matchPct"":67.3},{""code"":""SI"",""name"":""Słowenia"",""score"":0.667,""matchPct"":66.7},{""code"":""JP"",""name"":""Japonia"",""score"":0.6655,""matchPct"":66.6},{""code"":""IN"",""name"":""Indie"",""score"":0.6625,""matchPct"":66.3},{""code"":""AD"",""name"":""Andora"",""score"":0.659,""matchPct"":65.9}]",aspirations,wsm,reality,2,3,3,3,2,4,4,4,4,A,aspirations,false,,tak
7c89bdd4-4566-4d0f-8462-7c84c210e208,2026-05-04 18:29:54.234132+00,Kobieta,18-25 lat,Raz na kilka lat,0.1,0.35,0.05,0,0.15,0.35,"Chiny (69.6%), Włochy (67.5%), Hiszpania (64.9%), Japonia (64.6%), Grecja (64.6%), Tajlandia (63.6%), Indonezja (61.7%), Wietnam (60.4%), Indie (59.5%), Filipiny (59.5%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.6955,""matchPct"":69.6},{""code"":""IT"",""name"":""Włochy"",""score"":0.6749999999999999,""matchPct"":67.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.649,""matchPct"":64.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.6459999999999999,""matchPct"":64.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.6455,""matchPct"":64.6},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6355,""matchPct"":63.6},{""code"":""ID"",""name"":""Indonezja"",""score"":0.617,""matchPct"":61.7},{""code"":""VN"",""name"":""Wietnam"",""score"":0.6044999999999999,""matchPct"":60.4},{""code"":""IN"",""name"":""Indie"",""score"":0.595,""matchPct"":59.5},{""code"":""PH"",""name"":""Filipiny"",""score"":0.595,""matchPct"":59.5}]",reality,aspirations,wsm,2,3,2,2,2,1,2,4,3,A,reality,false,"Lista A posiada kierunki, w których byłam lub te o których marze. Lista B finansowo jest bardziej wymagająca niż A. Lista C to kompromis.",tak
7cc49161-513b-40ee-89d5-90fdfe1ea97c,2026-05-04 19:15:52.464189+00,Kobieta,26-35 lat,2-3 razy w roku,0.34,0.07,0.05,0.1,0.2,0.24,"Włochy (81.6%), Chiny (74%), Hiszpania (71%), Francja (69.8%), Indie (60.7%), Japonia (60.4%), Holandia (59.7%), Wielka Brytania (58.7%), Grecja (56.4%), Gruzja (55.6%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8158000000000001,""matchPct"":81.6},{""code"":""CN"",""name"":""Chiny"",""score"":0.7399,""matchPct"":74},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7095000000000001,""matchPct"":71},{""code"":""FR"",""name"":""Francja"",""score"":0.6979000000000001,""matchPct"":69.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6065,""matchPct"":60.7},{""code"":""JP"",""name"":""Japonia"",""score"":0.6037,""matchPct"":60.4},{""code"":""NL"",""name"":""Holandia"",""score"":0.5974,""matchPct"":59.7},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5868,""matchPct"":58.7},{""code"":""GR"",""name"":""Grecja"",""score"":0.5639,""matchPct"":56.4},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5557,""matchPct"":55.6}]",reality,wsm,aspirations,4,5,5,5,3,5,3,5,4,B,wsm,false,,tak
7cebf24a-2ffc-4260-b6f5-4e3ccec54112,2026-05-04 17:10:00.570403+00,Kobieta,18-25 lat,Częściej niż 3 razy w roku,0.4,0.22,0.03,0.18,0.05,0.12,"Włochy (82.3%), Francja (70%), Hiszpania (66.8%), Chiny (66%), USA (58.6%), Indie (57.6%), Grecja (57.5%), Japonia (57.2%), Wielka Brytania (52%), Australia (50.4%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8233,""matchPct"":82.3},{""code"":""FR"",""name"":""Francja"",""score"":0.6999000000000001,""matchPct"":70},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.668,""matchPct"":66.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.6602999999999999,""matchPct"":66},{""code"":""US"",""name"":""USA"",""score"":0.5862999999999999,""matchPct"":58.6},{""code"":""IN"",""name"":""Indie"",""score"":0.5756999999999999,""matchPct"":57.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.5746,""matchPct"":57.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.5717,""matchPct"":57.2},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5198,""matchPct"":52},{""code"":""AU"",""name"":""Australia"",""score"":0.5039000000000001,""matchPct"":50.4}]",reality,aspirations,wsm,3,3,3,5,3,5,3,2,2,B,aspirations,false,,tak
7e2e01ed-e3bd-405c-b578-d5f72bef1935,2026-05-04 19:25:33.447954+00,Mężczyzna,18-25 lat,2-3 razy w roku,0.15,0.3,0.3,0,0,0.25,"Chiny (75.5%), USA (68.4%), Włochy (68.2%), Japonia (61.9%), Indie (58%), Australia (56%), Indonezja (55.5%), Hiszpania (55%), Tajlandia (54.1%), Francja (53.2%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7549999999999999,""matchPct"":75.5},{""code"":""US"",""name"":""USA"",""score"":0.6835,""matchPct"":68.4},{""code"":""IT"",""name"":""Włochy"",""score"":0.6824999999999999,""matchPct"":68.2},{""code"":""JP"",""name"":""Japonia"",""score"":0.619,""matchPct"":61.9},{""code"":""IN"",""name"":""Indie"",""score"":0.5795,""matchPct"":58},{""code"":""AU"",""name"":""Australia"",""score"":0.5599999999999999,""matchPct"":56},{""code"":""ID"",""name"":""Indonezja"",""score"":0.5545,""matchPct"":55.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.55,""matchPct"":55},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5405,""matchPct"":54.1},{""code"":""FR"",""name"":""Francja"",""score"":0.5315000000000001,""matchPct"":53.2}]",wsm,reality,aspirations,4,4,5,5,4,4,3,5,2,C,aspirations,false,"Lista c miała najwięcej krajów których nie odwiedziłem, lub odwiedziłem jeden raz i chciałbym tam jeszcze raz pojechać.",tak
7e397097-1c1a-4263-8a53-216ec22be8f7,2026-05-04 17:51:57.161388+00,Kobieta,18-25 lat,2-3 razy w roku,0.65,0.01,0.06,0,0.17,0.11,"Włochy (90.9%), Francja (73.6%), Chiny (69.9%), Hiszpania (64.7%), Indie (59%), Wielka Brytania (55%), Japonia (47%), Holandia (46.9%), USA (44.6%), Turcja (43%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.9086000000000001,""matchPct"":90.9},{""code"":""FR"",""name"":""Francja"",""score"":0.7357,""matchPct"":73.6},{""code"":""CN"",""name"":""Chiny"",""score"":0.6988000000000001,""matchPct"":69.9},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6471,""matchPct"":64.7},{""code"":""IN"",""name"":""Indie"",""score"":0.5895000000000001,""matchPct"":59},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5495000000000001,""matchPct"":55},{""code"":""JP"",""name"":""Japonia"",""score"":0.47019999999999995,""matchPct"":47},{""code"":""NL"",""name"":""Holandia"",""score"":0.46849999999999997,""matchPct"":46.9},{""code"":""US"",""name"":""USA"",""score"":0.4461,""matchPct"":44.6},{""code"":""TR"",""name"":""Turcja"",""score"":0.42990000000000006,""matchPct"":43}]",aspirations,reality,wsm,5,3,4,3,1,2,4,3,4,C,wsm,false,"Bogata kultura, kraje które zawsze chciałam odwiedzić. Mniej mnie interesują kraje arabskie oraz afrykańskie. Najbardziej lubię podróżować po Europie, tak jak na przykład teraz podróżuje po Grecji. Opcja B też jest kusząca ale bardziej Europejska a ja bym chciała odwiedzić dalsze kraje",tak
7f5f7aa7-1497-4198-ab93-198b21c8f04b,2026-05-04 17:26:37.583888+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.13,0.2,0.2,0.1,0.25,0.12,"Włochy (76.4%), Chiny (73.2%), USA (67.5%), Hiszpania (67.2%), Francja (65.8%), Indie (65.3%), Grecja (64.5%), Japonia (61.3%), Turcja (60%), Tajlandia (58.4%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7639,""matchPct"":76.4},{""code"":""CN"",""name"":""Chiny"",""score"":0.7324,""matchPct"":73.2},{""code"":""US"",""name"":""USA"",""score"":0.6746,""matchPct"":67.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6723,""matchPct"":67.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6583,""matchPct"":65.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6534,""matchPct"":65.3},{""code"":""GR"",""name"":""Grecja"",""score"":0.6454000000000001,""matchPct"":64.5},{""code"":""JP"",""name"":""Japonia"",""score"":0.6129000000000001,""matchPct"":61.3},{""code"":""TR"",""name"":""Turcja"",""score"":0.6003000000000001,""matchPct"":60},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5841000000000001,""matchPct"":58.4}]",reality,wsm,aspirations,3,2,3,4,1,3,4,3,3,C,aspirations,false,,trudno_powiedziec
7f8bef14-87aa-4c06-9fc5-6e22c8377a0f,2026-05-04 18:14:22.58286+00,Kobieta,18-25 lat,Raz w roku,0.24,0,0.11,0.15,0.25,0.25,"Włochy (80.9%), Chiny (79.2%), Hiszpania (74.1%), Francja (71.2%), Holandia (65.6%), Japonia (64.9%), Gruzja (64.3%), Wielka Brytania (63.9%), Andora (63.8%), Indie (63%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8089999999999999,""matchPct"":80.9},{""code"":""CN"",""name"":""Chiny"",""score"":0.7917000000000001,""matchPct"":79.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.7407999999999999,""matchPct"":74.1},{""code"":""FR"",""name"":""Francja"",""score"":0.7119,""matchPct"":71.2},{""code"":""NL"",""name"":""Holandia"",""score"":0.6559,""matchPct"":65.6},{""code"":""JP"",""name"":""Japonia"",""score"":0.6490999999999999,""matchPct"":64.9},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6434,""matchPct"":64.3},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.6386000000000001,""matchPct"":63.9},{""code"":""AD"",""name"":""Andora"",""score"":0.6383,""matchPct"":63.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6303,""matchPct"":63}]",wsm,aspirations,reality,2,2,2,2,1,3,1,4,1,A,wsm,false,najbardziej atrakcyjnie turystycznie kraje na liście a,tak
803420a6-6656-49e4-baec-2258e882d307,2026-05-02 11:32:56.464654+00,Kobieta,46-60 lat,Raz w roku,0.34,0.43,0.07,0.16,0,0,"Włochy (78.8%), Francja (65.6%), USA (64.6%), Grecja (62%), Hiszpania (60.5%), Meksyk (60.1%), Chiny (58.4%), Indie (57.9%), Australia (57.6%), Tajlandia (55.6%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7878000000000002,""matchPct"":78.8},{""code"":""FR"",""name"":""Francja"",""score"":0.6557000000000001,""matchPct"":65.6},{""code"":""US"",""name"":""USA"",""score"":0.6463,""matchPct"":64.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.6197,""matchPct"":62},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6045,""matchPct"":60.5},{""code"":""MX"",""name"":""Meksyk"",""score"":0.6013000000000001,""matchPct"":60.1},{""code"":""CN"",""name"":""Chiny"",""score"":0.5837,""matchPct"":58.4},{""code"":""IN"",""name"":""Indie"",""score"":0.5793,""matchPct"":57.9},{""code"":""AU"",""name"":""Australia"",""score"":0.5757000000000001,""matchPct"":57.6},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.5563,""matchPct"":55.6}]",wsm,aspirations,reality,3,3,4,2,2,3,4,4,4,C,reality,false,,tak
810cbb9b-1100-4f34-85cb-37589e5c0880,2026-05-04 17:11:21.865962+00,Inna,18-25 lat,Raz w roku,0.2,0.1,0.15,0.05,0.2,0.3,"Chiny (78.3%), Włochy (75.4%), Hiszpania (68%), Japonia (64%), Francja (63.6%), Indie (61.5%), Gruzja (61.2%), USA (59.4%), Słowenia (59.3%), Chorwacja (58.7%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7825,""matchPct"":78.3},{""code"":""IT"",""name"":""Włochy"",""score"":0.754,""matchPct"":75.4},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6795,""matchPct"":68},{""code"":""JP"",""name"":""Japonia"",""score"":0.64,""matchPct"":64},{""code"":""FR"",""name"":""Francja"",""score"":0.6355000000000001,""matchPct"":63.6},{""code"":""IN"",""name"":""Indie"",""score"":0.6150000000000001,""matchPct"":61.5},{""code"":""GE"",""name"":""Gruzja"",""score"":0.6115,""matchPct"":61.2},{""code"":""US"",""name"":""USA"",""score"":0.5935,""matchPct"":59.4},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5925,""matchPct"":59.3},{""code"":""HR"",""name"":""Chorwacja"",""score"":0.5865,""matchPct"":58.7}]",aspirations,reality,wsm,3,3,4,2,1,3,4,3,4,C,wsm,false,,tak
811bf3dd-b64f-49c1-aa68-19d5591b0f09,2026-05-04 20:50:16.280108+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.19,0.2,0.3,0,0.26,0.05,"Włochy (77.5%), Chiny (73.4%), USA (67%), Indie (66.3%), Francja (63.8%), Hiszpania (61.1%), Grecja (58.1%), Meksyk (57.3%), Turcja (55.9%), Japonia (55.3%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7746999999999999,""matchPct"":77.5},{""code"":""CN"",""name"":""Chiny"",""score"":0.7338,""matchPct"":73.4},{""code"":""US"",""name"":""USA"",""score"":0.6702999999999999,""matchPct"":67},{""code"":""IN"",""name"":""Indie"",""score"":0.6627000000000001,""matchPct"":66.3},{""code"":""FR"",""name"":""Francja"",""score"":0.6375,""matchPct"":63.8},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6106,""matchPct"":61.1},{""code"":""GR"",""name"":""Grecja"",""score"":0.581,""matchPct"":58.1},{""code"":""MX"",""name"":""Meksyk"",""score"":0.5726,""matchPct"":57.3},{""code"":""TR"",""name"":""Turcja"",""score"":0.559,""matchPct"":55.9},{""code"":""JP"",""name"":""Japonia"",""score"":0.5526,""matchPct"":55.3}]",wsm,aspirations,reality,2,2,3,4,2,3,1,2,1,B,aspirations,false,,trudno_powiedziec
81a11fe4-362f-4666-a2d1-5ad059d35589,2026-05-01 18:53:52.977258+00,Kobieta,18-25 lat,2-3 razy w roku,0.06,0.24,0.21,0.12,0.14,0.23,"Chiny (75.7%), Włochy (71%), USA (70.1%), Japonia (66.7%), Hiszpania (65.6%), Grecja (63.8%), Indie (62%), Indonezja (61.7%), Tajlandia (61.2%), Francja (60.7%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7565,""matchPct"":75.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.7095,""matchPct"":71},{""code"":""US"",""name"":""USA"",""score"":0.701,""matchPct"":70.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.6668000000000001,""matchPct"":66.7},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6563000000000001,""matchPct"":65.6},{""code"":""GR"",""name"":""Grecja"",""score"":0.6376,""matchPct"":63.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6204,""matchPct"":62},{""code"":""ID"",""name"":""Indonezja"",""score"":0.6174999999999999,""matchPct"":61.7},{""code"":""TH"",""name"":""Tajlandia"",""score"":0.6123000000000001,""matchPct"":61.2},{""code"":""FR"",""name"":""Francja"",""score"":0.6071,""matchPct"":60.7}]",aspirations,reality,wsm,5,3,4,5,3,4,5,5,4,A,aspirations,false,"Jest najbliżej moich marzeń turystycznych 
Grupa C odpada głównie przez Indie 
A grupa B odpada bo większość krajów z tej listy już odwiedziłam",tak
81d7124b-cb2d-4f13-9868-b94f5b7d106c,2026-05-04 19:02:01.225171+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.25,0.15,0.15,0.15,0.1,0.2,"Włochy (77.8%), Chiny (74.6%), Hiszpania (66.9%), Francja (66.3%), USA (64%), Japonia (62.8%), Indie (59.8%), Grecja (57.4%), Wielka Brytania (53.3%), Turcja (52.7%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.7779999999999999,""matchPct"":77.8},{""code"":""CN"",""name"":""Chiny"",""score"":0.7455,""matchPct"":74.6},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6685,""matchPct"":66.9},{""code"":""FR"",""name"":""Francja"",""score"":0.6629999999999999,""matchPct"":66.3},{""code"":""US"",""name"":""USA"",""score"":0.6395000000000001,""matchPct"":64},{""code"":""JP"",""name"":""Japonia"",""score"":0.6275,""matchPct"":62.8},{""code"":""IN"",""name"":""Indie"",""score"":0.5980000000000001,""matchPct"":59.8},{""code"":""GR"",""name"":""Grecja"",""score"":0.5740000000000001,""matchPct"":57.4},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5325000000000001,""matchPct"":53.3},{""code"":""TR"",""name"":""Turcja"",""score"":0.5265000000000001,""matchPct"":52.7}]",aspirations,wsm,reality,4,3,3,2,1,1,5,5,3,C,reality,false,,tak
81ef350f-9026-4731-b0eb-a0a3a80d1d5b,2026-05-01 18:57:57.525933+00,Kobieta,18-25 lat,2-3 razy w roku,0.35,0.15,0.15,0.05,0.2,0.1,"Włochy (82%), Chiny (70.7%), Francja (68.2%), Hiszpania (64.8%), Indie (62.4%), USA (58.5%), Grecja (55.1%), Japonia (54.5%), Wielka Brytania (52.3%), Turcja (51.9%)","[{""code"":""IT"",""name"":""Włochy"",""score"":0.8200000000000001,""matchPct"":82},{""code"":""CN"",""name"":""Chiny"",""score"":0.7074999999999999,""matchPct"":70.7},{""code"":""FR"",""name"":""Francja"",""score"":0.682,""matchPct"":68.2},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6475,""matchPct"":64.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6240000000000001,""matchPct"":62.4},{""code"":""US"",""name"":""USA"",""score"":0.5845,""matchPct"":58.5},{""code"":""GR"",""name"":""Grecja"",""score"":0.551,""matchPct"":55.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.5445,""matchPct"":54.5},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5225000000000001,""matchPct"":52.3},{""code"":""TR"",""name"":""Turcja"",""score"":0.5185000000000001,""matchPct"":51.9}]",aspirations,wsm,reality,3,3,2,2,2,1,3,3,2,C,reality,false,"Pojawiły się na niej kraje, w których już byłam.",tak
8243abfc-366f-4ee5-864d-18bc90162812,2026-05-04 19:56:53.461662+00,Mężczyzna,18-25 lat,Raz na kilka lat,0.3,0,0.24,0.05,0.19,0.22,"Chiny (81.1%), Włochy (80.3%), Francja (66.7%), Hiszpania (65.8%), Indie (62%), USA (60.4%), Japonia (60.3%), Wielka Brytania (55.8%), Gruzja (55.4%), Słowenia (53.1%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.8114,""matchPct"":81.1},{""code"":""IT"",""name"":""Włochy"",""score"":0.8027,""matchPct"":80.3},{""code"":""FR"",""name"":""Francja"",""score"":0.6674,""matchPct"":66.7},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6578999999999999,""matchPct"":65.8},{""code"":""IN"",""name"":""Indie"",""score"":0.6199,""matchPct"":62},{""code"":""US"",""name"":""USA"",""score"":0.604,""matchPct"":60.4},{""code"":""JP"",""name"":""Japonia"",""score"":0.6027,""matchPct"":60.3},{""code"":""GB"",""name"":""Wielka Brytania"",""score"":0.5581,""matchPct"":55.8},{""code"":""GE"",""name"":""Gruzja"",""score"":0.5536,""matchPct"":55.4},{""code"":""SI"",""name"":""Słowenia"",""score"":0.5307,""matchPct"":53.1}]",aspirations,reality,wsm,2,2,2,2,2,1,2,2,1,B,reality,false,,trudno_powiedziec
84d05396-4615-4e6d-9d2c-e19f093cad59,2026-05-04 18:57:25.076731+00,Kobieta,18-25 lat,2-3 razy w roku,0.23,0.19,0.11,0.07,0,0.4,"Chiny (76.7%), Włochy (71.1%), Japonia (66.5%), Hiszpania (63.9%), USA (58.8%), Francja (58%), Singapur (55.5%), Indie (55%), Australia (54.1%), Korea Południowa (53.8%)","[{""code"":""CN"",""name"":""Chiny"",""score"":0.7666999999999999,""matchPct"":76.7},{""code"":""IT"",""name"":""Włochy"",""score"":0.7105999999999999,""matchPct"":71.1},{""code"":""JP"",""name"":""Japonia"",""score"":0.6653,""matchPct"":66.5},{""code"":""ES"",""name"":""Hiszpania"",""score"":0.6387,""matchPct"":63.9},{""code"":""US"",""name"":""USA"",""score"":0.5879000000000001,""matchPct"":58.8},{""code"":""FR"",""name"":""Francja"",""score"":0.5804,""matchPct"":58},{""code"":""SG"",""name"":""Singapur"",""score"":0.5547,""matchPct"":55.5},{""code"":""IN"",""name"":""Indie"",""score"":0.55,""matchPct"":55},{""code"":""AU"",""name"":""Australia"",""score"":0.5413,""matchPct"":54.1},{""code"":""KR"",""name"":""Korea Południowa"",""score"":0.5384,""matchPct"":53.8}]",reality,wsm,aspirations,4,1,3,4,1,4,4,4,4,A,reality,false,,tak
